id_cli,nomb_cli,apell_cli,tip_doc,num_doc,fec_nac,fec_alta,cod_segmento,score_buro,ciudad_res,depto_res,estado_cli,canal_adquis
946,Julio,Ortiz,PASP,8200543022,1941-11-19,2016-02-27,STD,650,Bogotá,Cundinamarca,ACTIVO,APP
947,Amador,Noriega,PASP,1439200321,1958-01-21,2018-11-17,PRE,741,Lima,Lima,ACTIVO,CORRESPONSAL
948,Pablo,Hernández,PASP,5041077282,1976-10-19,2023-01-15,STD,570,Bogotá,Cundinamarca,ACTIVO,WEB
949,Federico,Santana,IDNAL,7663429809,1998-08-01,2021-01-31,PRE,725,Santiago,Región Metropolitana,ACTIVO,APP
950,Esteban,Alvarez,IDNAL,8639490447,1943-06-30,2025-04-30,STD,633,Monterrey,Nuevo León,ACTIVO,APP
951,María,Rendón,IDNAL,801248380,1961-10-22,2024-09-15,BAS,369,Monterrey,Nuevo León,ACTIVO,APP
952,Camila,Navarro,IDNAL,9207420000,1985-01-16,2017-06-27,BAS,366,Bogotá,Cundinamarca,ACTIVO,APP
953,Edison,Carbajal,IDNAL,5508136828,1947-12-01,2024-01-04,STD,616,Guadalajara,Jalisco,ACTIVO,APP
954,Yeison,Ornelas,IDNAL,4389271768,1974-09-16,2019-03-06,STD,650,Bogotá,Cundinamarca,ACTIVO,APP
955,Janeth,Barrera,PASP,3472691748,1961-12-06,2018-08-22,PRE,758,Córdoba,Córdoba,ACTIVO,APP
956,Genaro,Chacón,PASP,21537349,2004-08-27,2018-11-18,ELI,929,Medellín,Antioquia,ACTIVO,WEB
957,Magdalena,Sisneros,IDNAL,1567193396,1943-08-11,2017-12-16,BAS,569,Ciudad de México,Ciudad de México,INACTIVO,APP
958,Emilio,Jasso,IDNAL,2068348342,1965-04-27,2023-07-19,PRE,748,Cali,Valle del Cauca,ACTIVO,WEB
959,Shirley,Caballero,PASP,742855478,2007-01-21,2017-05-08,PRE,752,Medellín,Antioquia,ACTIVO,WEB
960,Claudia,Saavedra,IDNAL,8086810658,1982-03-07,2021-01-08,ELI,857,Medellín,Antioquia,ACTIVO,WEB
961,Paola,Osorio,IDNAL,4570988739,2002-02-16,2024-04-19,ELI,937,Medellín,Antioquia,ACTIVO,APP
962,Juan,Agudelo,IDNAL,1710714118,1953-11-04,2022-11-27,STD,648,Bogotá,Cundinamarca,ACTIVO,CORRESPONSAL
963,Araceli,Beltrán,IDNAL,7116565857,1951-06-22,2017-09-05,STD,610,Bogotá,Cundinamarca,ACTIVO,APP
964,Adela,Méndez,IDNAL,7710494605,1979-10-27,2022-02-27,BAS,323,Lima,Lima,ACTIVO,WEB
965,Alberto,Candelaria,IDNAL,2883404698,1988-01-08,2021-01-02,STD,693,Ciudad de México,Ciudad de México,ACTIVO,CORRESPONSAL
966,Alejandra,Salcido,IDNAL,5473572695,1950-01-17,2018-07-06,BAS,345,Medellín,Antioquia,ACTIVO,APP
967,Juan,Velázquez,IDNAL,1224224246,2003-08-22,2020-06-08,STD,621,Bogotá,Cundinamarca,ACTIVO,APP
968,Conchita,Tejeda,IDNAL,69888983,1948-01-28,2020-09-20,PRE,767,Monterrey,Nuevo León,ACTIVO,WEB
969,Yolanda,Castillo,IDNAL,4497143326,1988-12-29,2023-12-29,BAS,584,Monterrey,Nuevo León,ACTIVO,WEB
970,Bianca,Anaya,PASP,44650596,1963-07-28,2019-06-14,STD,559,Bogotá,Cundinamarca,ACTIVO,APP
971,Ernesto,Negrete,IDNAL,3728095498,2001-09-17,2017-06-26,BAS,526,Santiago,Región Metropolitana,ACTIVO,APP
972,Uriel,Jaime,IDNAL,5925149894,2004-07-15,2025-07-11,STD,581,Valparaíso,Valparaíso,ACTIVO,APP
973,Paola,Prieto,IDNAL,7030447630,1977-02-08,2025-06-06,BAS,588,Arequipa,Arequipa,ACTIVO,WEB
974,Alexander,Ruiz,PASP,969934690,1993-09-28,2017-01-03,STD,656,Guadalajara,Jalisco,ACTIVO,CORRESPONSAL
975,Luis,Flórez,PASP,2124315530,1942-06-30,2023-07-25,BAS,362,Bogotá,Cundinamarca,ACTIVO,APP
976,Liliana,Molina,IDNAL,8351054360,1986-03-12,2024-03-07,STD,718,Bogotá,Cundinamarca,INACTIVO,WEB
977,Gregorio,Narváez,IDNAL,8482838229,1994-09-06,2018-10-18,STD,709,Bogotá,Cundinamarca,ACTIVO,WEB
978,Rodrigo,Pérez,CE,438363066,2001-03-23,2017-06-22,BAS,408,Buenos Aires,Buenos Aires,ACTIVO,WEB
979,Alejandro,Díaz,PASP,6575102757,1959-09-04,2024-12-17,PRE,797,Lima,Lima,ACTIVO,WEB
980,Angélica,Rojas,IDNAL,6451858617,1945-03-21,2020-03-27,BAS,406,Bogotá,Cundinamarca,ACTIVO,WEB
981,Diana,Ariza,IDNAL,5127897303,1969-01-02,2025-09-15,STD,675,Ciudad de México,Ciudad de México,ACTIVO,WEB
982,Andrés,Delgado,IDNAL,2925562184,2006-11-10,2019-05-03,STD,574,Ciudad de México,Ciudad de México,ACTIVO,CORRESPONSAL
983,Carlos,Velásquez,IDNAL,1025497024,1960-05-06,2026-02-24,STD,658,Guadalajara,Jalisco,ACTIVO,WEB
984,Socorro,Garay,IDNAL,2126746095,1995-01-26,2021-07-07,BAS,562,Ciudad de México,Ciudad de México,ACTIVO,APP
985,Camilo,Ardila,IDNAL,9384842080,1991-11-24,2019-08-29,STD,711,Medellín,Antioquia,ACTIVO,WEB
986,Abigail,de la Crúz,IDNAL,1955139212,1986-12-04,2022-11-18,BAS,365,Lima,Lima,ACTIVO,APP
987,María,Rangel,IDNAL,3663992245,2007-07-31,2025-07-09,BAS,323,Guadalajara,Jalisco,ACTIVO,APP
988,Irene,Rodríquez,IDNAL,8664627586,1998-06-12,2024-07-14,STD,640,Arequipa,Arequipa,ACTIVO,APP
989,Ignacio,Camarillo,IDNAL,5736690534,1991-08-09,2024-11-18,BAS,393,Ciudad de México,Ciudad de México,ACTIVO,APP
990,Alexander,Morales,IDNAL,7850124241,1989-12-05,2024-05-29,BAS,530,Cali,Valle del Cauca,ACTIVO,WEB
991,Martha,Cordero,IDNAL,3677632443,1965-11-28,2016-02-16,BAS,609,Bogotá,Cundinamarca,INACTIVO,WEB
992,Mitzy,Mosquera,IDNAL,8395863943,2007-04-20,2026-04-07,STD,717,Bogotá,Cundinamarca,ACTIVO,APP
993,Vladimir,Jaimes,IDNAL,8108876355,1981-09-10,2020-04-19,STD,708,Guadalajara,Jalisco,ACTIVO,CORRESPONSAL
994,Liliana,Palacio,IDNAL,7698043887,1949-02-06,2024-02-02,STD,572,Monterrey,Nuevo León,ACTIVO,CORRESPONSAL
995,Gabriela,Solorzano,IDNAL,2853234069,1974-09-24,2016-09-12,BAS,407,Córdoba,Córdoba,ACTIVO,APP
996,María,Gamboa,IDNAL,530152576,1962-05-31,2022-12-02,BAS,344,Santiago,Región Metropolitana,ACTIVO,WEB
997,Alexander,Arteaga,IDNAL,4886464965,1995-01-14,2017-01-23,STD,729,Bogotá,Cundinamarca,ACTIVO,APP
998,Isabel,Preciado,IDNAL,1248985201,1973-10-19,2019-10-31,STD,650,Bogotá,Cundinamarca,ACTIVO,APP
999,Rubiela,Ibarra,IDNAL,6859229401,1979-12-22,2021-01-31,BAS,596,Córdoba,Córdoba,ACTIVO,WEB
1000,Leonel,Hernández,IDNAL,5588019889,1961-11-01,2024-11-19,STD,706,Guadalajara,Jalisco,ACTIVO,APP
1001,Blanca,López,PASP,7276247494,1973-06-22,2022-11-16,PRE,847,Bogotá,Cundinamarca,ACTIVO,APP
1002,Marisol,Restrepo,IDNAL,1807831725,1983-06-20,2019-09-23,BAS,477,Guadalajara,Jalisco,ACTIVO,APP
1003,Carmen,Martínez,IDNAL,4835857609,1973-02-04,2016-07-10,BAS,559,Ciudad de México,Ciudad de México,ACTIVO,WEB
1004,César,Salcedo,IDNAL,9837952963,1988-08-05,2016-08-20,PRE,733,Santiago,Región Metropolitana,ACTIVO,APP
1005,Natalia,Flores,PASP,8449396649,1956-10-24,2020-09-19,STD,642,Buenos Aires,Buenos Aires,ACTIVO,APP
1006,Óscar,Rubio,IDNAL,492670821,1952-01-06,2024-06-11,STD,720,Cali,Valle del Cauca,ACTIVO,APP
1007,Oswaldo,Cano,IDNAL,6467381113,1945-05-22,2020-09-13,BAS,552,Arequipa,Arequipa,ACTIVO,APP
1008,Marlén,Gollum,IDNAL,7221216341,1971-01-09,2026-06-04,BAS,381,Santiago,Región Metropolitana,ACTIVO,APP
1009,José Luis,Guajardo,IDNAL,5155468456,1961-05-04,2017-04-20,PRE,758,Bogotá,Cundinamarca,ACTIVO,WEB
1010,Victoria,Giraldo,IDNAL,6287676222,1951-09-07,2020-06-03,BAS,585,Bogotá,Cundinamarca,ACTIVO,APP
1011,Paola,Rodríguez,IDNAL,8736322281,1944-07-02,2017-12-20,BAS,524,Guadalajara,Jalisco,ACTIVO,APP
1012,Alonso,Castro,IDNAL,2161251707,2003-01-08,2024-04-29,ELI,846,Lima,Lima,ACTIVO,CORRESPONSAL
1013,Jos,Mora,IDNAL,4896431504,2004-06-11,2016-10-04,BAS,380,Valparaíso,Valparaíso,ACTIVO,APP
1014,Leonor,Calderón,IDNAL,6551688751,1989-01-31,2025-08-13,STD,643,Santiago,Región Metropolitana,ACTIVO,APP
1015,Juan,Martínez,IDNAL,683671517,1986-11-15,2024-02-05,BAS,425,Cali,Valle del Cauca,ACTIVO,APP
1016,Paula,Granado,IDNAL,9337250129,1993-01-12,2016-09-10,STD,656,Cali,Valle del Cauca,ACTIVO,APP
1017,Perla,González,IDNAL,5042580412,1989-02-23,2022-01-09,STD,659,Bogotá,Cundinamarca,ACTIVO,WEB
1018,Sessa,Estévez,IDNAL,6404238705,1956-12-11,2018-05-11,BAS,315,Lima,Lima,ACTIVO,WEB
1019,John,Briseño,IDNAL,2871865327,1943-11-12,2015-09-09,STD,652,Bogotá,Cundinamarca,ACTIVO,APP
1020,Iván,Molina,CE,6563373617,1998-03-31,2025-04-21,BAS,594,Guadalajara,Jalisco,ACTIVO,WEB
1021,José,Beltrán,IDNAL,3442828156,1970-09-10,2016-10-21,STD,652,Ciudad de México,Ciudad de México,ACTIVO,WEB
1022,Gonzalo,López,PASP,990305666,1943-02-19,2020-07-13,STD,621,Bogotá,Cundinamarca,ACTIVO,WEB
1023,Sara,García,PASP,8452988778,1977-12-20,2024-05-29,STD,709,Monterrey,Nuevo León,ACTIVO,APP
1024,Pilar,Treviño,IDNAL,6797956176,1986-01-20,2016-02-24,STD,600,Lima,Lima,ACTIVO,WEB
1025,Piedad,Mesa,PASP,598240097,2004-06-28,2019-08-11,BAS,566,Arequipa,Arequipa,ACTIVO,APP
1026,Patricia,Montemayor,CE,8374790162,2001-12-30,2017-10-20,BAS,381,Monterrey,Nuevo León,ACTIVO,APP
1027,Daniel,Aranda,IDNAL,2180143731,1970-12-19,2020-10-05,PRE,808,Santiago,Región Metropolitana,ACTIVO,APP
1028,Alfredo,Alvarez,CE,7989903930,1979-03-14,2016-06-26,BAS,324,Ciudad de México,Ciudad de México,ACTIVO,APP
1029,Sebastián,Posada,IDNAL,2360277484,1971-05-28,2026-01-27,PRE,760,Bogotá,Cundinamarca,ACTIVO,APP
1030,Dayana,Mendoza,IDNAL,1022933267,1981-08-28,2019-06-19,ELI,879,Guadalajara,Jalisco,ACTIVO,WEB
1031,Mauricio,Alejandro,IDNAL,3490184455,1945-06-16,2023-01-23,BAS,566,Guadalajara,Jalisco,ACTIVO,WEB
1032,Rubén,Martínez,IDNAL,3824344960,1950-06-06,2023-09-29,BAS,375,Lima,Lima,ACTIVO,APP
1033,Úrsula,Bermúdez,IDNAL,5179133387,2002-09-07,2023-02-23,PRE,814,Santiago,Región Metropolitana,ACTIVO,APP
1034,Alex,Salas,IDNAL,5444022456,1945-04-11,2022-08-03,STD,699,Arequipa,Arequipa,ACTIVO,APP
1035,Blanca,Chapa,IDNAL,9899638486,1949-12-15,2018-01-06,BAS,383,Monterrey,Nuevo León,ACTIVO,CORRESPONSAL
1036,Modesto,Bernal,IDNAL,4093296976,1975-07-21,2020-03-13,BAS,360,Arequipa,Arequipa,ACTIVO,APP
1037,Juan,Niño,IDNAL,4551462938,1975-04-24,2022-02-09,STD,580,Monterrey,Nuevo León,ACTIVO,APP
1038,Estefanía,Flórez,IDNAL,9382041650,1977-11-02,2020-10-16,BAS,490,Bogotá,Cundinamarca,ACTIVO,APP
1039,María,Cuesta,IDNAL,8192433568,1993-02-17,2021-05-26,BAS,515,Cali,Valle del Cauca,ACTIVO,APP
1040,Arturo,Cardona,IDNAL,6591749938,1980-07-26,2018-05-14,PRE,731,Lima,Lima,ACTIVO,APP
1041,Nury,Centeno,IDNAL,1178508211,1994-02-02,2021-05-05,BAS,472,Medellín,Antioquia,ACTIVO,APP
1042,María,Morales,IDNAL,2611336587,1962-06-27,2020-02-06,STD,667,Lima,Lima,ACTIVO,APP
1043,Esperanza,Rodríguez,IDNAL,2003342401,1974-04-12,2022-07-21,STD,709,Medellín,Antioquia,ACTIVO,WEB
1044,Mónica,Lebrón,IDNAL,4094363513,1953-11-02,2020-04-18,BAS,442,Córdoba,Córdoba,ACTIVO,APP
1045,Gabriel,Gaytán,IDNAL,212943085,1986-02-23,2018-09-25,PRE,843,Lima,Lima,ACTIVO,APP
1046,Carlos,Uribe,IDNAL,1105718202,1978-05-18,2025-10-25,STD,695,Monterrey,Nuevo León,ACTIVO,CORRESPONSAL
1047,Anel,Bernal,IDNAL,9076050005,1957-09-23,2021-02-21,STD,554,Guadalajara,Jalisco,ACTIVO,APP
1048,Pablo,García,IDNAL,8056727891,1943-04-13,2025-12-04,BAS,573,Ciudad de México,Ciudad de México,ACTIVO,WEB
1049,Mary,Burbano,IDNAL,8476123135,1952-07-05,2016-05-11,BAS,512,Medellín,Antioquia,ACTIVO,WEB
1050,Ramiro,Caraballo,IDNAL,7765447816,2005-07-25,2022-01-17,STD,623,Buenos Aires,Buenos Aires,ACTIVO,APP
1051,Úrsula,Olivárez,IDNAL,4102464081,1980-01-29,2024-10-08,BAS,614,Bogotá,Cundinamarca,ACTIVO,APP
1052,Lourdes,Zepeda,CE,6529793398,1959-12-02,2025-05-21,BAS,465,Bogotá,Cundinamarca,ACTIVO,APP
1053,Emilio,Vargas,IDNAL,5286635299,1992-07-07,2019-09-13,PRE,760,Medellín,Antioquia,ACTIVO,APP
1054,Felipe,Morales,IDNAL,5284312306,1957-03-28,2024-09-29,STD,654,Medellín,Antioquia,ACTIVO,APP
1055,Cristina,Zelaya,IDNAL,7713142578,1962-12-16,2016-12-26,BAS,600,Medellín,Antioquia,ACTIVO,CORRESPONSAL
1056,Piedad,Velásquez,IDNAL,3318484912,2001-03-29,2015-11-12,BAS,342,Medellín,Antioquia,ACTIVO,WEB
1057,Gerardo,Ortiz,IDNAL,3190533614,2000-10-07,2022-12-09,STD,612,Ciudad de México,Ciudad de México,ACTIVO,APP
1058,Joaquín,Centeno,IDNAL,8178736108,1950-04-11,2025-01-27,BAS,617,Medellín,Antioquia,ACTIVO,APP
1059,Sergio,Miramontes,IDNAL,2648403946,1946-08-15,2023-03-28,ELI,917,Guadalajara,Jalisco,ACTIVO,CORRESPONSAL
1060,Fernando,Gutiérrez,CE,3006965433,1990-11-06,2018-03-11,PRE,836,Bogotá,Cundinamarca,ACTIVO,WEB
1061,Noelia,Gil,IDNAL,5924368732,1953-08-17,2017-04-01,BAS,443,Medellín,Antioquia,ACTIVO,APP
1062,Teodoro,Herrera,PASP,5520137641,1963-04-13,2018-01-13,BAS,433,Valparaíso,Valparaíso,ACTIVO,WEB
1063,Luis Miguel,Delgado,CE,4722172826,1952-11-14,2020-06-30,STD,703,Bogotá,Cundinamarca,ACTIVO,WEB
1064,Derly,de la O,IDNAL,9584969358,1951-03-13,2019-02-13,PRE,702,Ciudad de México,Ciudad de México,ACTIVO,CORRESPONSAL
1065,Andrés,Tirado,IDNAL,4323593724,1966-10-01,2020-05-24,BAS,339,Lima,Lima,ACTIVO,WEB
1066,Miguel,Rendón,IDNAL,3942759335,1971-11-04,2023-12-28,PRE,796,Barranquilla,Atlántico,ACTIVO,APP
1067,Andrea,Leiva,IDNAL,8454383593,1992-04-01,2016-11-11,BAS,536,Ciudad de México,Ciudad de México,ACTIVO,WEB
1068,Lucía,Castro,IDNAL,3971685036,1948-06-08,2018-11-03,BAS,483,Lima,Lima,ACTIVO,WEB
1069,Sandra,Guillen,IDNAL,6813292904,1987-06-04,2020-02-11,PRE,792,Barranquilla,Atlántico,ACTIVO,WEB
1070,Lucía,Salgado,IDNAL,566042039,2006-04-22,2015-08-27,STD,713,Barranquilla,Atlántico,ACTIVO,APP
1071,Patricia,Domínguez,IDNAL,9719828031,1984-07-17,2026-06-13,PRE,844,Guadalajara,Jalisco,ACTIVO,APP
1072,Yeny,Macías,IDNAL,8053231514,1974-12-17,2025-10-08,STD,695,Lima,Lima,ACTIVO,APP
1073,Andrés,López,PASP,7576050104,2007-07-26,2021-02-18,PRE,836,Santiago,Región Metropolitana,ACTIVO,APP
1074,Victoria,González,IDNAL,8402311231,1965-04-03,2017-10-11,STD,716,Medellín,Antioquia,ACTIVO,APP
1075,Pedro,Agudelo,IDNAL,4419360487,1976-02-19,2022-07-23,PRE,819,Medellín,Antioquia,ACTIVO,CORRESPONSAL
1076,Marisol,Muñoz,IDNAL,6061182783,1970-07-15,2020-01-13,STD,686,Barranquilla,Atlántico,ACTIVO,WEB
1077,René,Padilla,IDNAL,4490940353,1969-06-28,2025-05-04,BAS,415,Ciudad de México,Ciudad de México,ACTIVO,APP
1078,Magdalena,Carmona,CE,9144910232,2006-04-08,2022-01-19,BAS,620,Bogotá,Cundinamarca,ACTIVO,APP
1079,Alta  Gracia,Castañeda,IDNAL,2812909739,1966-03-30,2018-04-09,BAS,428,Arequipa,Arequipa,ACTIVO,APP
1080,Humberto,López,IDNAL,8206195514,1969-09-25,2025-01-02,STD,610,Santiago,Región Metropolitana,INACTIVO,WEB
1081,Alberto,Almonte,PASP,6448890487,1944-06-24,2020-06-01,STD,571,Guadalajara,Jalisco,ACTIVO,WEB
1082,María,Aponte,CE,3220862110,1986-03-11,2017-10-31,PRE,715,Monterrey,Nuevo León,ACTIVO,WEB
1083,Nelson,Benavides,PASP,86561545,1948-02-08,2018-11-27,BAS,586,Medellín,Antioquia,ACTIVO,APP
1084,Julián,Molina,IDNAL,5592708750,1955-05-24,2020-02-05,PRE,702,Cali,Valle del Cauca,ACTIVO,APP
1085,Leonor,López,IDNAL,6704427893,1960-12-15,2022-02-08,STD,722,Medellín,Antioquia,ACTIVO,APP
1086,Itzel,Angarita,IDNAL,1942486389,1968-08-22,2023-03-17,STD,567,Medellín,Antioquia,ACTIVO,APP
1087,Virginia,Márquez,IDNAL,359207645,1955-09-26,2025-09-11,PRE,823,Ciudad de México,Ciudad de México,ACTIVO,APP
1088,Emilio,Padrón,IDNAL,3266673090,1993-10-28,2019-11-21,BAS,523,Bogotá,Cundinamarca,ACTIVO,WEB
1089,Mercedes,Palacio,IDNAL,9970521682,2000-11-25,2020-02-29,STD,670,Ciudad de México,Ciudad de México,ACTIVO,APP
1090,Marisol,Vásquez,IDNAL,5307460038,1989-11-03,2024-05-08,BAS,329,Guadalajara,Jalisco,ACTIVO,APP
1091,Fernando,Bermúdez,IDNAL,58516889,1952-11-29,2023-01-17,PRE,751,Barranquilla,Atlántico,ACTIVO,APP
1092,Augusto,Zapata,IDNAL,9190651867,1968-10-12,2020-08-24,BAS,469,Buenos Aires,Buenos Aires,ACTIVO,WEB
1093,Elvia,Pinzón,PASP,6539002241,1979-12-20,2018-01-03,STD,560,Bogotá,Cundinamarca,ACTIVO,APP
1094,José,Nieto,IDNAL,6322664459,2005-04-23,2017-11-25,PRE,823,Ciudad de México,Ciudad de México,ACTIVO,WEB
1095,Linda,Rodríguez,IDNAL,769768868,1946-03-01,2020-11-26,ELI,821,Bogotá,Cundinamarca,ACTIVO,WEB
1096,Leonel,Terrazas,IDNAL,1421785056,1984-02-17,2025-09-17,BAS,599,Bogotá,Cundinamarca,ACTIVO,APP
1097,Daniel,Acevedo,PASP,5122352653,1997-06-14,2025-07-17,BAS,434,Bogotá,Cundinamarca,INACTIVO,APP
1098,Victoria,Betancur,IDNAL,8922692014,1948-08-10,2020-05-12,BAS,351,Cali,Valle del Cauca,ACTIVO,APP
1099,Ramón,Castro,IDNAL,2033266894,1941-10-13,2019-04-13,STD,628,Barranquilla,Atlántico,ACTIVO,WEB
1100,Pilar,Collazo,IDNAL,4296027584,2002-07-28,2017-12-06,BAS,619,Monterrey,Nuevo León,ACTIVO,APP
1101,Manuela,Valencia,PASP,9624046282,1967-04-12,2023-09-03,PRE,749,Córdoba,Córdoba,ACTIVO,APP
1102,Mercedes,Contreras,IDNAL,4103240501,1990-01-03,2023-01-14,STD,707,Monterrey,Nuevo León,ACTIVO,APP
1103,Emilse,Duque,IDNAL,7095681651,1943-04-28,2023-07-13,PRE,771,Medellín,Antioquia,ACTIVO,APP
1104,Miguel,Valencia,PASP,5937609381,2005-02-07,2018-12-06,PRE,820,Bogotá,Cundinamarca,INACTIVO,WEB
1105,Consuelo,Adame,IDNAL,1410688654,2003-12-03,2024-02-26,STD,645,Santiago,Región Metropolitana,ACTIVO,APP
1106,Paola,Gómez,IDNAL,7050936384,1944-08-03,2020-04-06,STD,676,Guadalajara,Jalisco,ACTIVO,APP
1107,Micaela,Rodríguez,IDNAL,2105824567,1992-08-19,2016-04-01,STD,601,Ciudad de México,Ciudad de México,ACTIVO,WEB
1108,María,Díaz,IDNAL,4650696322,1945-06-01,2026-06-12,BAS,491,Bogotá,Cundinamarca,ACTIVO,APP
1109,Zeferino,Tovar,IDNAL,9423941552,1964-03-28,2018-06-24,BAS,321,Ciudad de México,Ciudad de México,ACTIVO,APP
1110,José,Guerrero,IDNAL,278979168,1991-03-17,2017-01-10,STD,631,Cali,Valle del Cauca,ACTIVO,APP
1111,Esperanza,Leal,IDNAL,1757721882,1962-10-11,2025-02-19,BAS,450,Barranquilla,Atlántico,ACTIVO,APP
1112,Paola,Jaramillo,IDNAL,1988592958,2004-01-27,2018-09-15,STD,568,Buenos Aires,Buenos Aires,ACTIVO,WEB
1113,José Manuél,Vega,IDNAL,3293048383,1956-05-27,2023-06-07,STD,724,Cali,Valle del Cauca,ACTIVO,WEB
1114,Oswaldo,Velasco,IDNAL,3170160337,1945-03-25,2020-06-25,BAS,578,Santiago,Región Metropolitana,ACTIVO,APP
1115,Rodrigo,Vallejo,PASP,1778042470,1960-03-01,2018-08-12,BAS,507,Lima,Lima,ACTIVO,WEB
1116,Beatriz,Ortiz,IDNAL,5856674089,1998-01-18,2016-03-23,STD,651,Córdoba,Córdoba,ACTIVO,WEB
1117,Lucía,Puente,IDNAL,1239909831,1989-03-18,2017-02-21,STD,669,Guadalajara,Jalisco,ACTIVO,APP
1118,Rafaél,Robles,IDNAL,9085136527,1973-12-09,2023-07-20,STD,728,Cali,Valle del Cauca,ACTIVO,APP
1119,Alicia,Navarro,IDNAL,9974511991,1984-06-08,2015-09-26,BAS,456,Cali,Valle del Cauca,ACTIVO,APP
1120,Dolores,Quintero,PASP,5832585075,1973-05-15,2015-12-21,BAS,506,Medellín,Antioquia,ACTIVO,WEB
1121,Edwin,Vega,IDNAL,7434394520,1998-05-12,2019-11-24,STD,585,Ciudad de México,Ciudad de México,ACTIVO,APP
1122,Alberto,Buitrago,IDNAL,4758202336,1994-04-11,2025-06-04,ELI,920,Guadalajara,Jalisco,ACTIVO,APP
1123,Juan,Sepúlveda,CE,8256445847,2006-05-08,2017-10-23,BAS,591,Bogotá,Cundinamarca,ACTIVO,APP
1124,Fabián,Bustamante,CE,5781465992,1952-11-07,2015-08-13,STD,726,Ciudad de México,Ciudad de México,ACTIVO,APP
1125,Leonel,Madera,IDNAL,345209162,1999-12-21,2023-01-10,BAS,449,Bogotá,Cundinamarca,ACTIVO,CORRESPONSAL
1126,Óscar,Vaca,IDNAL,4316204963,1965-01-22,2023-08-11,BAS,510,Cali,Valle del Cauca,ACTIVO,APP
1127,Jhon,Camacho,IDNAL,3033209410,1967-12-23,2021-01-06,ELI,872,Lima,Lima,ACTIVO,APP
1128,Claudia,Burbano,IDNAL,6858800225,1965-03-16,2025-07-29,BAS,458,Guadalajara,Jalisco,ACTIVO,WEB
1129,Martín,Gollum,IDNAL,5850949950,1983-02-24,2016-11-30,STD,566,Bogotá,Cundinamarca,ACTIVO,APP
1130,Hernán,Díaz,IDNAL,5591780786,1964-09-16,2018-08-29,STD,668,Guadalajara,Jalisco,ACTIVO,APP
1131,Milena,Giraldo,IDNAL,4444546673,1953-10-26,2022-05-17,STD,626,Guadalajara,Jalisco,ACTIVO,WEB
1132,Gabriela,Montemayor,IDNAL,3465676206,1963-04-24,2025-05-17,PRE,810,Medellín,Antioquia,ACTIVO,APP
1133,Eduardo,Ruelas,IDNAL,4529091515,1959-03-15,2025-11-13,PRE,761,Barranquilla,Atlántico,ACTIVO,APP
1134,José,Amaya,PASP,7557470772,1951-11-02,2021-05-02,BAS,411,Ciudad de México,Ciudad de México,ACTIVO,APP
1135,Elena,Mejía,PASP,1209952243,2000-08-29,2023-06-06,BAS,558,Cali,Valle del Cauca,ACTIVO,APP
1136,Luz,Muñoz,IDNAL,7194054256,1978-07-15,2018-08-22,BAS,337,Guadalajara,Jalisco,ACTIVO,APP
1137,Edith,Ramón,IDNAL,9868474846,1982-02-22,2021-09-04,STD,559,Bogotá,Cundinamarca,ACTIVO,APP
1138,Luisa,Vargas,IDNAL,2297743956,1991-01-22,2026-05-14,BAS,334,Lima,Lima,ACTIVO,APP
1139,Libia,Herrera,IDNAL,1968897085,1963-10-29,2016-04-01,STD,591,Ciudad de México,Ciudad de México,ACTIVO,APP
1140,Patricia,Olivas,IDNAL,5591987194,1943-02-15,2019-12-21,BAS,339,Ciudad de México,Ciudad de México,ACTIVO,APP
1141,Elsa,Espinosa,IDNAL,8568109316,1988-11-04,2021-12-19,BAS,572,Cali,Valle del Cauca,ACTIVO,APP
1142,Fernanda,Castro,IDNAL,9779012671,1982-09-29,2018-09-07,STD,576,Guadalajara,Jalisco,ACTIVO,WEB
1143,Luisa,Rojas,IDNAL,2822707426,1959-10-10,2025-10-16,BAS,427,Arequipa,Arequipa,ACTIVO,APP
1144,Diana,Almanza,IDNAL,949435669,1991-02-25,2025-08-08,BAS,398,Buenos Aires,Buenos Aires,ACTIVO,APP
1145,Fernando,Ríos,IDNAL,4348943115,1963-05-09,2023-02-28,BAS,385,Santiago,Región Metropolitana,INACTIVO,APP
1146,Francisca,Rojas,IDNAL,7185419951,1969-01-08,2025-04-27,STD,688,Guadalajara,Jalisco,ACTIVO,APP
1147,Salma,Londoño,IDNAL,356877432,1962-04-16,2020-12-18,BAS,461,Bogotá,Cundinamarca,ACTIVO,APP
1148,Javier,Cortés,IDNAL,6976165649,1969-11-13,2020-06-06,BAS,322,Medellín,Antioquia,ACTIVO,WEB
1149,Edisson,Cáceres,IDNAL,530402737,1956-06-16,2017-06-25,BAS,574,Buenos Aires,Buenos Aires,ACTIVO,APP
1150,Gloria,Pacheco,IDNAL,5230207584,1963-05-04,2026-04-28,PRE,799,Bogotá,Cundinamarca,ACTIVO,APP
1151,Violeta,Sierra,IDNAL,6029987916,1961-01-30,2018-04-09,ELI,901,Monterrey,Nuevo León,ACTIVO,APP
1152,Claudia,Rodríguez,CE,7571747753,1988-02-07,2022-02-14,STD,680,Santiago,Región Metropolitana,ACTIVO,APP
1153,Roger,Díaz,IDNAL,2658052055,1983-02-03,2025-10-19,BAS,363,Medellín,Antioquia,ACTIVO,CORRESPONSAL
